Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,branch-imu3,branch-8jxl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Response1,Response2,Response3,Response4,image1,training,intro1,intro2,intro3,train_conf1,green_tick,ANSWER1,next,go,cross_mark,ANSWER2,train_conf2,train_conf3,ANSWER3,train_conf4,ANSWER4,train_conf5,ANSWER5,didyouknow,definition,sampleimages,SAMguessed,visualization,question,test,ShowProgressBar,image0,black_arrow,black_arrow3,black_arrow4,black_arrow2,arrow_beam,answer,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,file_name,file_name1,file_name2,file_name3,file_name4,file_name5,file_name6,file_name7,file_name8,file_name9,file_name10,file_name11,file_name12,file_name13,file_name14,file_name15,didyouknow1,didyouknow2,didyouknow3,didyouknow4,didyouknow5,didyouknow6,didyouknow7,didyouknow8,didyouknow9,didyouknow10,didyouknow11,didyouknow12,didyouknow13,didyouknow14,didyouknow15,definition1,definition2,definition3,definition4,definition5,definition6,definition7,definition8,definition9,definition10,definition11,definition12,definition13,definition14,definition15,sampleimages1,sampleimages2,sampleimages3,sampleimages4,sampleimages5,sampleimages6,sampleimages7,sampleimages8,sampleimages9,sampleimages10,sampleimages11,sampleimages12,sampleimages13,sampleimages14,sampleimages15,SAMguessed1,SAMguessed2,SAMguessed3,SAMguessed4,SAMguessed5,SAMguessed6,SAMguessed7,SAMguessed8,SAMguessed9,SAMguessed10,SAMguessed11,SAMguessed12,SAMguessed13,SAMguessed14,SAMguessed15,visualization1,visualization2,visualization3,visualization4,visualization5,visualization6,visualization7,visualization8,visualization9,visualization10,visualization11,visualization12,visualization13,visualization14,visualization15,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13,question14,question15
29,1614749402208,03/03/2021 05:30:02,1614749402140,-5,03/03/2021 00:30:02,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,6,2,1,Screen 1,buttonA,response_button_text,6054.009999999835,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1614749428371,03/03/2021 05:30:28,1614749428233,-5,03/03/2021 00:30:28,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,6,2,2,Screen 2,advancementZone,continue_button,26053.14499999798,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1614749439906,03/03/2021 05:30:39,1614749439616,-5,03/03/2021 00:30:39,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,6,2,3,Screen 3,Zone3,response_button_text,11337.74999999872,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1614749444508,03/03/2021 05:30:44,1614749444267,-5,03/03/2021 00:30:44,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,7,3,1,Screen 1,buttonA,response_button_text,4552.394999998738,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1614749450892,03/03/2021 05:30:50,1614749450839,-5,03/03/2021 00:30:50,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,7,3,2,Screen 2,advancementZone,continue_button,6535.954999999376,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1614749456890,03/03/2021 05:30:56,1614749456832,-5,03/03/2021 00:30:56,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,7,3,3,Screen 3,Zone3,response_button_text,5946.935000007157,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1614749460762,03/03/2021 05:31:00,1614749460712,-5,03/03/2021 00:31:00,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,8,4,1,Screen 1,buttonA,response_button_text,3787.660000001779,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1614749480431,03/03/2021 05:31:20,1614749480359,-5,03/03/2021 00:31:20,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,8,4,2,Screen 2,advancementZone,continue_button,19605.55999999633,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1614749488398,03/03/2021 05:31:28,1614749488334,-5,03/03/2021 00:31:28,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,8,4,3,Screen 3,Zone5,response_button_text,7929.5750000019325,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1614749493608,03/03/2021 05:31:33,1614749493543,-5,03/03/2021 00:31:33,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,9,5,1,Screen 1,buttonA,response_button_text,5128.190000003087,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **african grey** before?,"<h3 style=""text-align: center""> <strong>african grey</strong>: commonly domesticated grey parrot with red-and-black tail and white face</h3>",n01817953.jpeg,# Sam guessed this is **18% african grey**,n01817953_n03187595_14474_n03187595_18.jpeg,# Is this **african grey**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01817953_n03187595_14474_n03187595_18.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1614749512345,03/03/2021 05:31:52,1614749512293,-5,03/03/2021 00:31:52,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,9,5,2,Screen 2,advancementZone,continue_button,18712.79499999946,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **african grey** before?,"<h3 style=""text-align: center""> <strong>african grey</strong>: commonly domesticated grey parrot with red-and-black tail and white face</h3>",n01817953.jpeg,# Sam guessed this is **18% african grey**,n01817953_n03187595_14474_n03187595_18.jpeg,# Is this **african grey**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01817953_n03187595_14474_n03187595_18.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1614749531153,03/03/2021 05:32:11,1614749531084,-5,03/03/2021 00:32:11,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,9,5,3,Screen 3,Zone5,response_button_text,18745.66999999655,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **african grey** before?,"<h3 style=""text-align: center""> <strong>african grey</strong>: commonly domesticated grey parrot with red-and-black tail and white face</h3>",n01817953.jpeg,# Sam guessed this is **18% african grey**,n01817953_n03187595_14474_n03187595_18.jpeg,# Is this **african grey**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01817953_n03187595_14474_n03187595_18.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1614749534707,03/03/2021 05:32:14,1614749534605,-5,03/03/2021 00:32:14,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,10,6,1,Screen 1,buttonA,response_button_text,3441.074999995297,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **goldfish** before?,"<h3 style=""text-align: center""> <strong>goldfish</strong>: small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes</h3>",n01443537.jpeg,# Sam guessed this is **100% goldfish**,n01443537_n01443537_2297_n01443537_100.jpeg,# Is this **goldfish**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01443537_n01443537_2297_n01443537_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1614749555101,03/03/2021 05:32:35,1614749555044,-5,03/03/2021 00:32:35,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,10,6,2,Screen 2,advancementZone,continue_button,20401.864999999874,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **goldfish** before?,"<h3 style=""text-align: center""> <strong>goldfish</strong>: small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes</h3>",n01443537.jpeg,# Sam guessed this is **100% goldfish**,n01443537_n01443537_2297_n01443537_100.jpeg,# Is this **goldfish**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01443537_n01443537_2297_n01443537_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1614749568071,03/03/2021 05:32:48,1614749568019,-5,03/03/2021 00:32:48,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,10,6,3,Screen 3,Zone3,response_button_text,12925.555000001565,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **goldfish** before?,"<h3 style=""text-align: center""> <strong>goldfish</strong>: small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes</h3>",n01443537.jpeg,# Sam guessed this is **100% goldfish**,n01443537_n01443537_2297_n01443537_100.jpeg,# Is this **goldfish**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01443537_n01443537_2297_n01443537_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1614749570246,03/03/2021 05:32:50,1614749570179,-5,03/03/2021 00:32:50,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,11,7,1,Screen 1,buttonA,response_button_text,2072.7850000039907,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **flute** before?,"<h3 style=""text-align: center""> <strong>flute</strong>: a high-pitched woodwind instrument</h3>",n03372029.jpeg,# Sam guessed this is **22% flute**,n03372029_n03483316_17467_n03483316_22.jpeg,# Is this **flute**?,,1,,,,,,,,,,,,,,,,,,,,,,,n03372029_n03483316_17467_n03483316_22.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1614749578926,03/03/2021 05:32:58,1614749578865,-5,03/03/2021 00:32:58,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,11,7,2,Screen 2,advancementZone,continue_button,8651.160000001197,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **flute** before?,"<h3 style=""text-align: center""> <strong>flute</strong>: a high-pitched woodwind instrument</h3>",n03372029.jpeg,# Sam guessed this is **22% flute**,n03372029_n03483316_17467_n03483316_22.jpeg,# Is this **flute**?,,1,,,,,,,,,,,,,,,,,,,,,,,n03372029_n03483316_17467_n03483316_22.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1614749583114,03/03/2021 05:33:03,1614749583059,-5,03/03/2021 00:33:03,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,11,7,3,Screen 3,Zone5,response_button_text,4147.14500000258,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **flute** before?,"<h3 style=""text-align: center""> <strong>flute</strong>: a high-pitched woodwind instrument</h3>",n03372029.jpeg,# Sam guessed this is **22% flute**,n03372029_n03483316_17467_n03483316_22.jpeg,# Is this **flute**?,,1,,,,,,,,,,,,,,,,,,,,,,,n03372029_n03483316_17467_n03483316_22.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1614749585931,03/03/2021 05:33:05,1614749585875,-5,03/03/2021 00:33:05,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,12,8,1,Screen 1,buttonA,response_button_text,2729.069999993895,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **ostrich** before?,"<h3 style=""text-align: center""> <strong>ostrich</strong>: fast-running African flightless bird with two-toed feet</h3>",n01518878.jpeg,# Sam guessed this is **99% ostrich**,n01518878_n01518878_4968_n01518878_99.jpeg,# Is this **ostrich**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01518878_n01518878_4968_n01518878_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1614749589210,03/03/2021 05:33:09,1614749589153,-5,03/03/2021 00:33:09,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,12,8,2,Screen 2,advancementZone,continue_button,3238.7149999993853,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **ostrich** before?,"<h3 style=""text-align: center""> <strong>ostrich</strong>: fast-running African flightless bird with two-toed feet</h3>",n01518878.jpeg,# Sam guessed this is **99% ostrich**,n01518878_n01518878_4968_n01518878_99.jpeg,# Is this **ostrich**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01518878_n01518878_4968_n01518878_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1614749597260,03/03/2021 05:33:17,1614749597153,-5,03/03/2021 00:33:17,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,12,8,3,Screen 3,Zone3,response_button_text,7951.320000000065,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **ostrich** before?,"<h3 style=""text-align: center""> <strong>ostrich</strong>: fast-running African flightless bird with two-toed feet</h3>",n01518878.jpeg,# Sam guessed this is **99% ostrich**,n01518878_n01518878_4968_n01518878_99.jpeg,# Is this **ostrich**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01518878_n01518878_4968_n01518878_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1614749599034,03/03/2021 05:33:19,1614749598970,-5,03/03/2021 00:33:18,37087,30,task-hd4d,,10563064,5e86c11942701c2ffda5d113,3214770,,complete,,603f1c8c8a7c5c022cbb5d0c,computer,Desktop or Laptop,Linux i686,Chrome 88.0.4324.182,1280x1024,1280x871,,Natural_SOD_Val,3,SOD,,,,7,,Qualified,,Input,Input,13,9,1,Screen 1,buttonA,response_button_text,1770.2400000053458,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **balloon** before?,"<h3 style=""text-align: center""> <strong>balloon</strong>: large tough nonrigid bag filled with gas or heated air</h3>",n02782093.jpeg,# Sam guessed this is **100% balloon**,n02782093_n02782093_2580_n02782093_100.jpeg,# Is this **balloon**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02782093_n02782093_2580_n02782093_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
