Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,Randomise questionnaire elements?,Question Key,Response
1,1614185083381,24/02/2021 16:44:43,1614185090142,0,24/02/2021 16:44:50,38788,18,questionnaire-9g37,,10338955,5ddd4c9a5daaa6caa9127a74,3145288,,complete,,60368265c2e066d9b7c91ce5,computer,Desktop or Laptop,Windows 8.1,Chrome 88.0.4324.182,1366x768,1366x568,,Generic Consent,1,GradCAM,,3,,,,No,BEGIN QUESTIONNAIRE,
2,1614185119025,24/02/2021 16:45:19,1614185125781,0,24/02/2021 16:45:25,38788,18,questionnaire-9g37,,10338955,5ddd4c9a5daaa6caa9127a74,3145288,,complete,,60368265c2e066d9b7c91ce5,computer,Desktop or Laptop,Windows 8.1,Chrome 88.0.4324.182,1366x768,1366x568,,Generic Consent,1,GradCAM,,3,,,,No,ConsentFlag,1
3,1614185119627,24/02/2021 16:45:19,1614185125792,0,24/02/2021 16:45:25,38788,18,questionnaire-9g37,,10338955,5ddd4c9a5daaa6caa9127a74,3145288,,complete,,60368265c2e066d9b7c91ce5,computer,Desktop or Laptop,Windows 8.1,Chrome 88.0.4324.182,1366x768,1366x568,,Generic Consent,1,GradCAM,,3,,,,No,END QUESTIONNAIRE,35651
1,1614185083678,24/02/2021 16:44:43,1614185082774,0,24/02/2021 16:44:42,38788,18,questionnaire-9g37,,10338957,58c0209df8e9ee000168ed79,3145289,,complete,,6036826897dfe049e2aa7fc6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,EP,,,12,,,No,BEGIN QUESTIONNAIRE,
2,1614185090420,24/02/2021 16:44:50,1614185089386,0,24/02/2021 16:44:49,38788,18,questionnaire-9g37,,10338957,58c0209df8e9ee000168ed79,3145289,,complete,,6036826897dfe049e2aa7fc6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,EP,,,12,,,No,ConsentFlag,1
3,1614185090623,24/02/2021 16:44:50,1614185089388,0,24/02/2021 16:44:49,38788,18,questionnaire-9g37,,10338957,58c0209df8e9ee000168ed79,3145289,,complete,,6036826897dfe049e2aa7fc6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,EP,,,12,,,No,END QUESTIONNAIRE,6615
1,1614185083631,24/02/2021 16:44:43,1614185083893,0,24/02/2021 16:44:43,38788,18,questionnaire-9g37,,10338958,59a761ca1363d90001676931,3145290,,complete,,6036826e9259a291c06236d4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x610,,Generic Consent,1,NNs,,,,,2,No,BEGIN QUESTIONNAIRE,
2,1614185091967,24/02/2021 16:44:51,1614185092213,0,24/02/2021 16:44:52,38788,18,questionnaire-9g37,,10338958,59a761ca1363d90001676931,3145290,,complete,,6036826e9259a291c06236d4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x610,,Generic Consent,1,NNs,,,,,2,No,ConsentFlag,1
3,1614185092061,24/02/2021 16:44:52,1614185092218,0,24/02/2021 16:44:52,38788,18,questionnaire-9g37,,10338958,59a761ca1363d90001676931,3145290,,complete,,6036826e9259a291c06236d4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x610,,Generic Consent,1,NNs,,,,,2,No,END QUESTIONNAIRE,8325
1,1614185083918,24/02/2021 16:44:43,1614185083514,0,24/02/2021 16:44:43,38788,18,questionnaire-9g37,,10338960,5d686b6ccb924a00195c2aff,3145291,,complete,,6036827033c3a5e09f864b0d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1440x960,1440x850,,Generic Consent,1,Conf,13,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185094116,24/02/2021 16:44:54,1614185093640,0,24/02/2021 16:44:53,38788,18,questionnaire-9g37,,10338960,5d686b6ccb924a00195c2aff,3145291,,complete,,6036827033c3a5e09f864b0d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1440x960,1440x850,,Generic Consent,1,Conf,13,,,,,No,ConsentFlag,1
3,1614185094288,24/02/2021 16:44:54,1614185093645,0,24/02/2021 16:44:53,38788,18,questionnaire-9g37,,10338960,5d686b6ccb924a00195c2aff,3145291,,complete,,6036827033c3a5e09f864b0d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1440x960,1440x850,,Generic Consent,1,Conf,13,,,,,No,END QUESTIONNAIRE,10131
1,1614185087116,24/02/2021 16:44:47,1614185277925,0,24/02/2021 16:47:57,38788,18,questionnaire-9g37,,10338964,601ce54b5c7873000833099a,3145293,,complete,,6036826fda87f3a57686e9f2,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Generic Consent,1,SOD,,,,6,,No,BEGIN QUESTIONNAIRE,
2,1614185094883,24/02/2021 16:44:54,1614185285826,0,24/02/2021 16:48:05,38788,18,questionnaire-9g37,,10338964,601ce54b5c7873000833099a,3145293,,complete,,6036826fda87f3a57686e9f2,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Generic Consent,1,SOD,,,,6,,No,ConsentFlag,1
3,1614185094961,24/02/2021 16:44:54,1614185285829,0,24/02/2021 16:48:05,38788,18,questionnaire-9g37,,10338964,601ce54b5c7873000833099a,3145293,,complete,,6036826fda87f3a57686e9f2,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Generic Consent,1,SOD,,,,6,,No,END QUESTIONNAIRE,7904
1,1614185098749,24/02/2021 16:44:58,1614185098666,0,24/02/2021 16:44:58,38788,18,questionnaire-9g37,,10338985,5f19c48d04f0b8051525f831,3145301,,complete,,603682847a10f05f9e9e316b,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.192,1440x900,657x688,,Generic Consent,1,EP,,,15,,,No,BEGIN QUESTIONNAIRE,
2,1614185104628,24/02/2021 16:45:04,1614185104560,0,24/02/2021 16:45:04,38788,18,questionnaire-9g37,,10338985,5f19c48d04f0b8051525f831,3145301,,complete,,603682847a10f05f9e9e316b,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.192,1440x900,657x688,,Generic Consent,1,EP,,,15,,,No,ConsentFlag,1
3,1614185104675,24/02/2021 16:45:04,1614185104562,0,24/02/2021 16:45:04,38788,18,questionnaire-9g37,,10338985,5f19c48d04f0b8051525f831,3145301,,complete,,603682847a10f05f9e9e316b,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.192,1440x900,657x688,,Generic Consent,1,EP,,,15,,,No,END QUESTIONNAIRE,5896
1,1614185105550,24/02/2021 16:45:05,1614185104145,0,24/02/2021 16:45:04,38788,18,questionnaire-9g37,,10338994,5c59d7eef685da000181d28c,3145304,,complete,,60368270cf9abb2aec711b24,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1368x912,1368x802,,Generic Consent,1,Conf,1,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185109421,24/02/2021 16:45:09,1614185107669,0,24/02/2021 16:45:07,38788,18,questionnaire-9g37,,10338994,5c59d7eef685da000181d28c,3145304,,complete,,60368270cf9abb2aec711b24,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1368x912,1368x802,,Generic Consent,1,Conf,1,,,,,No,ConsentFlag,1
3,1614185109749,24/02/2021 16:45:09,1614185107671,0,24/02/2021 16:45:07,38788,18,questionnaire-9g37,,10338994,5c59d7eef685da000181d28c,3145304,,complete,,60368270cf9abb2aec711b24,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1368x912,1368x802,,Generic Consent,1,Conf,1,,,,,No,END QUESTIONNAIRE,3526
1,1614185107155,24/02/2021 16:45:07,1614185106841,0,24/02/2021 16:45:06,38788,18,questionnaire-9g37,,10339001,5e94a11220456a7fd03c9265,3145306,,complete,,603682863cd1e7326b194825,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,SOD,,,,8,,No,BEGIN QUESTIONNAIRE,
2,1614185167959,24/02/2021 16:46:07,1614185167673,0,24/02/2021 16:46:07,38788,18,questionnaire-9g37,,10339001,5e94a11220456a7fd03c9265,3145306,,complete,,603682863cd1e7326b194825,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,SOD,,,,8,,No,ConsentFlag,1
3,1614185169442,24/02/2021 16:46:09,1614185167675,0,24/02/2021 16:46:07,38788,18,questionnaire-9g37,,10339001,5e94a11220456a7fd03c9265,3145306,,complete,,603682863cd1e7326b194825,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,SOD,,,,8,,No,END QUESTIONNAIRE,60834
1,1614185121893,24/02/2021 16:45:21,1614185121827,0,24/02/2021 16:45:21,38788,18,questionnaire-9g37,,10339017,59839cb9554956000142d95f,3145310,,complete,,60368283fc0a581aa332d1ab,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1366x768,1366x657,,Generic Consent,1,NNs,,,,,13,No,BEGIN QUESTIONNAIRE,
2,1614185130284,24/02/2021 16:45:30,1614185130170,0,24/02/2021 16:45:30,38788,18,questionnaire-9g37,,10339017,59839cb9554956000142d95f,3145310,,complete,,60368283fc0a581aa332d1ab,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1366x768,1366x657,,Generic Consent,1,NNs,,,,,13,No,ConsentFlag,1
3,1614185130496,24/02/2021 16:45:30,1614185130179,0,24/02/2021 16:45:30,38788,18,questionnaire-9g37,,10339017,59839cb9554956000142d95f,3145310,,complete,,60368283fc0a581aa332d1ab,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1366x768,1366x657,,Generic Consent,1,NNs,,,,,13,No,END QUESTIONNAIRE,8352
1,1614185121713,24/02/2021 16:45:21,1614185121299,0,24/02/2021 16:45:21,38788,18,questionnaire-9g37,,10339024,5ddc4bd4238a91ba3d9af93c,3145311,,complete,,603682978ce23b5fcadd77da,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x614,,Generic Consent,1,Conf,15,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185131753,24/02/2021 16:45:31,1614185131372,0,24/02/2021 16:45:31,38788,18,questionnaire-9g37,,10339024,5ddc4bd4238a91ba3d9af93c,3145311,,complete,,603682978ce23b5fcadd77da,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x614,,Generic Consent,1,Conf,15,,,,,No,ConsentFlag,1
3,1614185131800,24/02/2021 16:45:31,1614185131376,0,24/02/2021 16:45:31,38788,18,questionnaire-9g37,,10339024,5ddc4bd4238a91ba3d9af93c,3145311,,complete,,603682978ce23b5fcadd77da,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x614,,Generic Consent,1,Conf,15,,,,,No,END QUESTIONNAIRE,10078
1,1614185129612,24/02/2021 16:45:29,1614185129577,0,24/02/2021 16:45:29,38788,18,questionnaire-9g37,,10339037,5f037d00add15829049aaf07,3145320,,complete,,603682a1b8652946b4ab0d27,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1536x864,1536x754,,Generic Consent,1,GradCAM,,5,,,,No,BEGIN QUESTIONNAIRE,
2,1614185131746,24/02/2021 16:45:31,1614185131744,0,24/02/2021 16:45:31,38788,18,questionnaire-9g37,,10339037,5f037d00add15829049aaf07,3145320,,complete,,603682a1b8652946b4ab0d27,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1536x864,1536x754,,Generic Consent,1,GradCAM,,5,,,,No,ConsentFlag,1
3,1614185131831,24/02/2021 16:45:31,1614185131746,0,24/02/2021 16:45:31,38788,18,questionnaire-9g37,,10339037,5f037d00add15829049aaf07,3145320,,complete,,603682a1b8652946b4ab0d27,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1536x864,1536x754,,Generic Consent,1,GradCAM,,5,,,,No,END QUESTIONNAIRE,2169
1,1614185130091,24/02/2021 16:45:30,1614185131002,-5,24/02/2021 11:45:31,38788,18,questionnaire-9g37,,10339040,5f5ae3d852e4271f2ccc33ec,3145321,,complete,,60368216da87f3a57686e9ed,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1360x768,1360x625,,Generic Consent,1,EP,,,11,,,No,BEGIN QUESTIONNAIRE,
2,1614185145361,24/02/2021 16:45:45,1614185146307,-5,24/02/2021 11:45:46,38788,18,questionnaire-9g37,,10339040,5f5ae3d852e4271f2ccc33ec,3145321,,complete,,60368216da87f3a57686e9ed,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1360x768,1360x625,,Generic Consent,1,EP,,,11,,,No,ConsentFlag,1
3,1614185145544,24/02/2021 16:45:45,1614185146308,-5,24/02/2021 11:45:46,38788,18,questionnaire-9g37,,10339040,5f5ae3d852e4271f2ccc33ec,3145321,,complete,,60368216da87f3a57686e9ed,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1360x768,1360x625,,Generic Consent,1,EP,,,11,,,No,END QUESTIONNAIRE,15306
1,1614185139714,24/02/2021 16:45:39,1614185139612,0,24/02/2021 16:45:39,38788,18,questionnaire-9g37,,10339065,5fbd7cb36f3b1614e35ec7da,3145332,,complete,,6036829e3dc220591b335ae8,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1280x720,1600x739,,Generic Consent,1,NNs,,,,,1,No,BEGIN QUESTIONNAIRE,
2,1614185142528,24/02/2021 16:45:42,1614185142423,0,24/02/2021 16:45:42,38788,18,questionnaire-9g37,,10339065,5fbd7cb36f3b1614e35ec7da,3145332,,complete,,6036829e3dc220591b335ae8,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1280x720,1600x739,,Generic Consent,1,NNs,,,,,1,No,ConsentFlag,1
3,1614185142624,24/02/2021 16:45:42,1614185142425,0,24/02/2021 16:45:42,38788,18,questionnaire-9g37,,10339065,5fbd7cb36f3b1614e35ec7da,3145332,,complete,,6036829e3dc220591b335ae8,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1280x720,1600x739,,Generic Consent,1,NNs,,,,,1,No,END QUESTIONNAIRE,2813
1,1614185140152,24/02/2021 16:45:40,1614185140064,0,24/02/2021 16:45:40,38788,18,questionnaire-9g37,,10339067,5ce563c35466f5001a01908c,3145334,,complete,,603682a74fd6ee5a6523dd36,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.150,1920x1080,1920x1001,,Generic Consent,1,SOD,,,,7,,No,BEGIN QUESTIONNAIRE,
2,1614185145956,24/02/2021 16:45:45,1614185145899,0,24/02/2021 16:45:45,38788,18,questionnaire-9g37,,10339067,5ce563c35466f5001a01908c,3145334,,complete,,603682a74fd6ee5a6523dd36,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.150,1920x1080,1920x1001,,Generic Consent,1,SOD,,,,7,,No,ConsentFlag,1
3,1614185146044,24/02/2021 16:45:46,1614185145900,0,24/02/2021 16:45:45,38788,18,questionnaire-9g37,,10339067,5ce563c35466f5001a01908c,3145334,,complete,,603682a74fd6ee5a6523dd36,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.150,1920x1080,1920x1001,,Generic Consent,1,SOD,,,,7,,No,END QUESTIONNAIRE,5836
1,1614185144361,24/02/2021 16:45:44,1614185145495,0,24/02/2021 16:45:45,38788,18,questionnaire-9g37,,10339076,5b25100be72c860001632802,3145338,,complete,,6036827fa123483a4f124349,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x656,,Generic Consent,1,Conf,5,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185199685,24/02/2021 16:46:39,1614185200752,0,24/02/2021 16:46:40,38788,18,questionnaire-9g37,,10339076,5b25100be72c860001632802,3145338,,complete,,6036827fa123483a4f124349,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x656,,Generic Consent,1,Conf,5,,,,,No,ConsentFlag,1
3,1614185199810,24/02/2021 16:46:39,1614185200755,0,24/02/2021 16:46:40,38788,18,questionnaire-9g37,,10339076,5b25100be72c860001632802,3145338,,complete,,6036827fa123483a4f124349,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x656,,Generic Consent,1,Conf,5,,,,,No,END QUESTIONNAIRE,55260
1,1614185144112,24/02/2021 16:45:44,1614185145107,0,24/02/2021 16:45:45,38788,18,questionnaire-9g37,,10339078,5e725e29264abb19cca0fad9,3145339,,complete,,603682ada02f0d5ecb9c7862,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1825x916,,Generic Consent,1,Conf,14,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185147112,24/02/2021 16:45:47,1614185148150,0,24/02/2021 16:45:48,38788,18,questionnaire-9g37,,10339078,5e725e29264abb19cca0fad9,3145339,,complete,,603682ada02f0d5ecb9c7862,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1825x916,,Generic Consent,1,Conf,14,,,,,No,ConsentFlag,1
3,1614185147623,24/02/2021 16:45:47,1614185148152,0,24/02/2021 16:45:48,38788,18,questionnaire-9g37,,10339078,5e725e29264abb19cca0fad9,3145339,,complete,,603682ada02f0d5ecb9c7862,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1825x916,,Generic Consent,1,Conf,14,,,,,No,END QUESTIONNAIRE,3045
1,1614185147503,24/02/2021 16:45:47,1614185147853,0,24/02/2021 16:45:47,38788,18,questionnaire-9g37,,10339084,5c99d104490924000111bfcc,3145341,,complete,,6036826e0995137ed88175f9,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1288x588,,Generic Consent,1,NNs,,,,,2,No,BEGIN QUESTIONNAIRE,
2,1614185152107,24/02/2021 16:45:52,1614185151642,0,24/02/2021 16:45:51,38788,18,questionnaire-9g37,,10339084,5c99d104490924000111bfcc,3145341,,complete,,6036826e0995137ed88175f9,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1288x588,,Generic Consent,1,NNs,,,,,2,No,ConsentFlag,1
3,1614185152208,24/02/2021 16:45:52,1614185151647,0,24/02/2021 16:45:51,38788,18,questionnaire-9g37,,10339084,5c99d104490924000111bfcc,3145341,,complete,,6036826e0995137ed88175f9,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1288x588,,Generic Consent,1,NNs,,,,,2,No,END QUESTIONNAIRE,3795
1,1614185150889,24/02/2021 16:45:50,1614185151084,0,24/02/2021 16:45:51,38788,18,questionnaire-9g37,,10339094,5b3a06071d4b6800016947e3,3145344,,complete,,603682b1934ca2e9daf1bebf,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1717x887,,Generic Consent,1,SOD,,,,6,,No,BEGIN QUESTIONNAIRE,
2,1614185165239,24/02/2021 16:46:05,1614185165508,0,24/02/2021 16:46:05,38788,18,questionnaire-9g37,,10339094,5b3a06071d4b6800016947e3,3145344,,complete,,603682b1934ca2e9daf1bebf,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1717x887,,Generic Consent,1,SOD,,,,6,,No,ConsentFlag,1
3,1614185165428,24/02/2021 16:46:05,1614185165513,0,24/02/2021 16:46:05,38788,18,questionnaire-9g37,,10339094,5b3a06071d4b6800016947e3,3145344,,complete,,603682b1934ca2e9daf1bebf,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1717x887,,Generic Consent,1,SOD,,,,6,,No,END QUESTIONNAIRE,14429
1,1614185152139,24/02/2021 16:45:52,1614185150683,0,24/02/2021 16:45:50,38788,18,questionnaire-9g37,,10339098,5ff7a5fa2282954af41f5b8c,3145346,,complete,,603682b7874d5f63d734afed,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x657,,Generic Consent,1,Conf,10,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185155782,24/02/2021 16:45:55,1614185154897,0,24/02/2021 16:45:54,38788,18,questionnaire-9g37,,10339098,5ff7a5fa2282954af41f5b8c,3145346,,complete,,603682b7874d5f63d734afed,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x657,,Generic Consent,1,Conf,10,,,,,No,ConsentFlag,1
3,1614185155844,24/02/2021 16:45:55,1614185154898,0,24/02/2021 16:45:54,38788,18,questionnaire-9g37,,10339098,5ff7a5fa2282954af41f5b8c,3145346,,complete,,603682b7874d5f63d734afed,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x657,,Generic Consent,1,Conf,10,,,,,No,END QUESTIONNAIRE,4216
1,1614185154427,24/02/2021 16:45:54,1614185154519,0,24/02/2021 16:45:54,38788,18,questionnaire-9g37,,10339107,58693d5b1ed9d10001050196,3145348,,complete,,60368274852994e9541a6111,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x1024,1280x951,,Generic Consent,1,GradCAM,,10,,,,No,BEGIN QUESTIONNAIRE,
2,1614185166020,24/02/2021 16:46:06,1614185166120,0,24/02/2021 16:46:06,38788,18,questionnaire-9g37,,10339107,58693d5b1ed9d10001050196,3145348,,complete,,60368274852994e9541a6111,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x1024,1280x951,,Generic Consent,1,GradCAM,,10,,,,No,ConsentFlag,1
3,1614185166100,24/02/2021 16:46:06,1614185166122,0,24/02/2021 16:46:06,38788,18,questionnaire-9g37,,10339107,58693d5b1ed9d10001050196,3145348,,complete,,60368274852994e9541a6111,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x1024,1280x951,,Generic Consent,1,GradCAM,,10,,,,No,END QUESTIONNAIRE,11604
1,1614185158813,24/02/2021 16:45:58,1614185158751,0,24/02/2021 16:45:58,38788,18,questionnaire-9g37,,10339115,594c69ee4b07c400013aa466,3145351,,complete,,6036825fbd74c9a842eded13,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.182,1440x900,1440x821,,Generic Consent,1,GradCAM,,1,,,,No,BEGIN QUESTIONNAIRE,
2,1614185164786,24/02/2021 16:46:04,1614185164758,0,24/02/2021 16:46:04,38788,18,questionnaire-9g37,,10339115,594c69ee4b07c400013aa466,3145351,,complete,,6036825fbd74c9a842eded13,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.182,1440x900,1440x821,,Generic Consent,1,GradCAM,,1,,,,No,ConsentFlag,1
3,1614185164865,24/02/2021 16:46:04,1614185164760,0,24/02/2021 16:46:04,38788,18,questionnaire-9g37,,10339115,594c69ee4b07c400013aa466,3145351,,complete,,6036825fbd74c9a842eded13,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.182,1440x900,1440x821,,Generic Consent,1,GradCAM,,1,,,,No,END QUESTIONNAIRE,6009
1,1614185160053,24/02/2021 16:46:00,1614185159933,0,24/02/2021 16:45:59,38788,18,questionnaire-9g37,,10339116,57efc1de61e8340001876cf0,3145352,,complete,,603681c016f3e2cbafca0d44,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x611,,Generic Consent,1,EP,,,15,,,No,BEGIN QUESTIONNAIRE,
2,1614185162271,24/02/2021 16:46:02,1614185162172,0,24/02/2021 16:46:02,38788,18,questionnaire-9g37,,10339116,57efc1de61e8340001876cf0,3145352,,complete,,603681c016f3e2cbafca0d44,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x611,,Generic Consent,1,EP,,,15,,,No,ConsentFlag,1
3,1614185162958,24/02/2021 16:46:02,1614185162174,0,24/02/2021 16:46:02,38788,18,questionnaire-9g37,,10339116,57efc1de61e8340001876cf0,3145352,,complete,,603681c016f3e2cbafca0d44,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x611,,Generic Consent,1,EP,,,15,,,No,END QUESTIONNAIRE,2241
1,1614185161583,24/02/2021 16:46:01,1614185160899,0,24/02/2021 16:46:00,38788,18,questionnaire-9g37,,10339124,5f94438a0faeb423c65d03d1,3145354,,complete,,603682b8bef0760cca6eeb95,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,NNs,,,,,7,No,BEGIN QUESTIONNAIRE,
2,1614185166067,24/02/2021 16:46:06,1614185164860,0,24/02/2021 16:46:04,38788,18,questionnaire-9g37,,10339124,5f94438a0faeb423c65d03d1,3145354,,complete,,603682b8bef0760cca6eeb95,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,NNs,,,,,7,No,ConsentFlag,1
3,1614185166193,24/02/2021 16:46:06,1614185164862,0,24/02/2021 16:46:04,38788,18,questionnaire-9g37,,10339124,5f94438a0faeb423c65d03d1,3145354,,complete,,603682b8bef0760cca6eeb95,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,NNs,,,,,7,No,END QUESTIONNAIRE,3963
1,1614185162037,24/02/2021 16:46:02,1614185161789,0,24/02/2021 16:46:01,38788,18,questionnaire-9g37,,10339126,5ad35bcdfb109b0001a32b20,3145355,,complete,,603682ad20fa1622e956aefc,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1200,1536x846,,Generic Consent,1,EP,,,12,,,No,BEGIN QUESTIONNAIRE,
2,1614185166306,24/02/2021 16:46:06,1614185166126,0,24/02/2021 16:46:06,38788,18,questionnaire-9g37,,10339126,5ad35bcdfb109b0001a32b20,3145355,,complete,,603682ad20fa1622e956aefc,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1200,1536x846,,Generic Consent,1,EP,,,12,,,No,ConsentFlag,1
3,1614185166365,24/02/2021 16:46:06,1614185166127,0,24/02/2021 16:46:06,38788,18,questionnaire-9g37,,10339126,5ad35bcdfb109b0001a32b20,3145355,,complete,,603682ad20fa1622e956aefc,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1200,1536x846,,Generic Consent,1,EP,,,12,,,No,END QUESTIONNAIRE,4339
1,1614185165084,24/02/2021 16:46:05,1614185211016,0,24/02/2021 16:46:51,38788,18,questionnaire-9g37,,10339131,5d8ddeb79485840019d5a475,3145357,,complete,,603682c5dfbe25b0f833c980,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x610,,Generic Consent,1,Conf,8,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185167458,24/02/2021 16:46:07,1614185213430,0,24/02/2021 16:46:53,38788,18,questionnaire-9g37,,10339131,5d8ddeb79485840019d5a475,3145357,,complete,,603682c5dfbe25b0f833c980,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x610,,Generic Consent,1,Conf,8,,,,,No,ConsentFlag,1
