Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,Randomise questionnaire elements?,Question Key,Response
3,1614185177957,24/02/2021 16:46:17,1614185172917,0,24/02/2021 16:46:12,37087,25,questionnaire-9g37,,10339070,5a04ccfef2e3460001edadef,3145335,,complete,,603682a80e8460e97192f62d,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.182,1536x864,1510x736,,Generic Consent,1,Conf,3,,,,,No,END QUESTIONNAIRE,4829
1,1614185195402,24/02/2021 16:46:35,1614185195248,0,24/02/2021 16:46:35,37087,25,questionnaire-9g37,,10339188,55b75944fdf99b6e0c49981b,3145373,,complete,,603682e2b6d86abed8c1f6be,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x1024,1280x913,,Generic Consent,1,GradCAM,,8,,,,No,BEGIN QUESTIONNAIRE,
2,1614185216831,24/02/2021 16:46:56,1614185216689,0,24/02/2021 16:46:56,37087,25,questionnaire-9g37,,10339188,55b75944fdf99b6e0c49981b,3145373,,complete,,603682e2b6d86abed8c1f6be,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x1024,1280x913,,Generic Consent,1,GradCAM,,8,,,,No,ConsentFlag,1
3,1614185216889,24/02/2021 16:46:56,1614185216691,0,24/02/2021 16:46:56,37087,25,questionnaire-9g37,,10339188,55b75944fdf99b6e0c49981b,3145373,,complete,,603682e2b6d86abed8c1f6be,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x1024,1280x913,,Generic Consent,1,GradCAM,,8,,,,No,END QUESTIONNAIRE,21443
1,1614185197591,24/02/2021 16:46:37,1614185197585,0,24/02/2021 16:46:37,37087,25,questionnaire-9g37,,10339191,5ab688d1e1546900019b5f63,3145374,,complete,,6036826bcce692fd3297f3c0,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.150,1366x768,1366x667,,Generic Consent,1,NNs,,,,,5,No,BEGIN QUESTIONNAIRE,
2,1614185206154,24/02/2021 16:46:46,1614185206199,0,24/02/2021 16:46:46,37087,25,questionnaire-9g37,,10339191,5ab688d1e1546900019b5f63,3145374,,complete,,6036826bcce692fd3297f3c0,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.150,1366x768,1366x667,,Generic Consent,1,NNs,,,,,5,No,ConsentFlag,1
3,1614185206250,24/02/2021 16:46:46,1614185206201,0,24/02/2021 16:46:46,37087,25,questionnaire-9g37,,10339191,5ab688d1e1546900019b5f63,3145374,,complete,,6036826bcce692fd3297f3c0,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.150,1366x768,1366x667,,Generic Consent,1,NNs,,,,,5,No,END QUESTIONNAIRE,8616
1,1614185202856,24/02/2021 16:46:42,1614185204282,0,24/02/2021 16:46:44,37087,25,questionnaire-9g37,,10339204,5f7f3df7f8f9770a58c1a65f,3145381,,complete,,603682e7934ca2e9daf1bec1,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x697,,Generic Consent,1,EP,,,5,,,No,BEGIN QUESTIONNAIRE,
2,1614185215843,24/02/2021 16:46:55,1614185217288,0,24/02/2021 16:46:57,37087,25,questionnaire-9g37,,10339204,5f7f3df7f8f9770a58c1a65f,3145381,,complete,,603682e7934ca2e9daf1bec1,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x697,,Generic Consent,1,EP,,,5,,,No,ConsentFlag,1
3,1614185215924,24/02/2021 16:46:55,1614185217290,0,24/02/2021 16:46:57,37087,25,questionnaire-9g37,,10339204,5f7f3df7f8f9770a58c1a65f,3145381,,complete,,603682e7934ca2e9daf1bec1,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x697,,Generic Consent,1,EP,,,5,,,No,END QUESTIONNAIRE,13008
1,1614185229030,24/02/2021 16:47:09,1614185226382,2,24/02/2021 18:47:06,37087,25,questionnaire-9g37,,10339241,601b1b455ca33a490bba0868,3145392,,complete,,603682c98373f357f683a053,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.182,1366x768,1366x657,,Generic Consent,1,SOD,,,,12,,No,BEGIN QUESTIONNAIRE,
2,1614185234506,24/02/2021 16:47:14,1614185230852,2,24/02/2021 18:47:10,37087,25,questionnaire-9g37,,10339241,601b1b455ca33a490bba0868,3145392,,complete,,603682c98373f357f683a053,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.182,1366x768,1366x657,,Generic Consent,1,SOD,,,,12,,No,ConsentFlag,1
3,1614185234818,24/02/2021 16:47:14,1614185230855,2,24/02/2021 18:47:10,37087,25,questionnaire-9g37,,10339241,601b1b455ca33a490bba0868,3145392,,complete,,603682c98373f357f683a053,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.182,1366x768,1366x657,,Generic Consent,1,SOD,,,,12,,No,END QUESTIONNAIRE,4473
1,1614185228234,24/02/2021 16:47:08,1614185228089,0,24/02/2021 16:47:08,37087,25,questionnaire-9g37,,10339242,5ff17d1bbbdf7f5b35a0b334,3145394,,complete,,603682e977cf8c23639f405c,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1280x720,1280x610,,Generic Consent,1,SOD,,,,6,,No,BEGIN QUESTIONNAIRE,
2,1614185231709,24/02/2021 16:47:11,1614185231502,0,24/02/2021 16:47:11,37087,25,questionnaire-9g37,,10339242,5ff17d1bbbdf7f5b35a0b334,3145394,,complete,,603682e977cf8c23639f405c,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1280x720,1280x610,,Generic Consent,1,SOD,,,,6,,No,ConsentFlag,1
3,1614185231928,24/02/2021 16:47:11,1614185231503,0,24/02/2021 16:47:11,37087,25,questionnaire-9g37,,10339242,5ff17d1bbbdf7f5b35a0b334,3145394,,complete,,603682e977cf8c23639f405c,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1280x720,1280x610,,Generic Consent,1,SOD,,,,6,,No,END QUESTIONNAIRE,3414
1,1614185229874,24/02/2021 16:47:09,1614185229774,0,24/02/2021 16:47:09,37087,25,questionnaire-9g37,,10339248,5ed00b67157bd20c24f3fc51,3145396,,complete,,603683061f4c25ac41e87d5f,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.192,1440x900,1440x821,,Generic Consent,1,GradCAM,,5,,,,No,BEGIN QUESTIONNAIRE,
2,1614185233943,24/02/2021 16:47:13,1614185233383,0,24/02/2021 16:47:13,37087,25,questionnaire-9g37,,10339248,5ed00b67157bd20c24f3fc51,3145396,,complete,,603683061f4c25ac41e87d5f,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.192,1440x900,1440x821,,Generic Consent,1,GradCAM,,5,,,,No,ConsentFlag,1
3,1614185233997,24/02/2021 16:47:13,1614185233384,0,24/02/2021 16:47:13,37087,25,questionnaire-9g37,,10339248,5ed00b67157bd20c24f3fc51,3145396,,complete,,603683061f4c25ac41e87d5f,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.192,1440x900,1440x821,,Generic Consent,1,GradCAM,,5,,,,No,END QUESTIONNAIRE,3610
1,1614185234115,24/02/2021 16:47:14,1614185233846,2,24/02/2021 18:47:13,37087,25,questionnaire-9g37,,10339250,5f4e7e78ed2f76062ee49f53,3145397,,complete,,603682fa219c7a2a445eba37,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,EP,,,14,,,No,BEGIN QUESTIONNAIRE,
2,1614185248225,24/02/2021 16:47:28,1614185247468,2,24/02/2021 18:47:27,37087,25,questionnaire-9g37,,10339250,5f4e7e78ed2f76062ee49f53,3145397,,complete,,603682fa219c7a2a445eba37,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,EP,,,14,,,No,ConsentFlag,1
3,1614185248523,24/02/2021 16:47:28,1614185247474,2,24/02/2021 18:47:27,37087,25,questionnaire-9g37,,10339250,5f4e7e78ed2f76062ee49f53,3145397,,complete,,603682fa219c7a2a445eba37,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,EP,,,14,,,No,END QUESTIONNAIRE,13629
1,1614185234022,24/02/2021 16:47:14,1614185233318,0,24/02/2021 16:47:13,37087,25,questionnaire-9g37,,10339254,5ed22dcd6d742807064b407c,3145400,,complete,,60368308082e3dedb8238ed2,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x912,,Generic Consent,1,NNs,,,,,7,No,BEGIN QUESTIONNAIRE,
2,1614185239763,24/02/2021 16:47:19,1614185239002,0,24/02/2021 16:47:19,37087,25,questionnaire-9g37,,10339254,5ed22dcd6d742807064b407c,3145400,,complete,,60368308082e3dedb8238ed2,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x912,,Generic Consent,1,NNs,,,,,7,No,ConsentFlag,1
3,1614185239943,24/02/2021 16:47:19,1614185239005,0,24/02/2021 16:47:19,37087,25,questionnaire-9g37,,10339254,5ed22dcd6d742807064b407c,3145400,,complete,,60368308082e3dedb8238ed2,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x912,,Generic Consent,1,NNs,,,,,7,No,END QUESTIONNAIRE,5687
1,1614185253945,24/02/2021 16:47:33,1614185253751,0,24/02/2021 16:47:33,37087,25,questionnaire-9g37,,10339291,5e542edbc81cd343fc53768a,3145414,,complete,,60368318b781ddc0055092a6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x800,1280x690,,Generic Consent,1,Conf,7,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185258836,24/02/2021 16:47:38,1614185258681,0,24/02/2021 16:47:38,37087,25,questionnaire-9g37,,10339291,5e542edbc81cd343fc53768a,3145414,,complete,,60368318b781ddc0055092a6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x800,1280x690,,Generic Consent,1,Conf,7,,,,,No,ConsentFlag,1
3,1614185258915,24/02/2021 16:47:38,1614185258682,0,24/02/2021 16:47:38,37087,25,questionnaire-9g37,,10339291,5e542edbc81cd343fc53768a,3145414,,complete,,60368318b781ddc0055092a6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x800,1280x690,,Generic Consent,1,Conf,7,,,,,No,END QUESTIONNAIRE,4931
1,1614185259227,24/02/2021 16:47:39,1614185257425,1,24/02/2021 17:47:37,37087,25,questionnaire-9g37,,10339295,6021b4592cecf2216baabfed,3145415,,complete,,603683175ce4ee8ca6b67778,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,Conf,12,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185278449,24/02/2021 16:47:58,1614185276626,1,24/02/2021 17:47:56,37087,25,questionnaire-9g37,,10339295,6021b4592cecf2216baabfed,3145415,,complete,,603683175ce4ee8ca6b67778,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,Conf,12,,,,,No,ConsentFlag,1
3,1614185278660,24/02/2021 16:47:58,1614185276628,1,24/02/2021 17:47:56,37087,25,questionnaire-9g37,,10339295,6021b4592cecf2216baabfed,3145415,,complete,,603683175ce4ee8ca6b67778,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,Conf,12,,,,,No,END QUESTIONNAIRE,19203
1,1614185260360,24/02/2021 16:47:40,1614185260056,0,24/02/2021 16:47:40,37087,25,questionnaire-9g37,,10339298,5c3e1a22dc2cf90001928445,3145416,,complete,,60368323c60fc987c483e299,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1268x783,,Generic Consent,1,GradCAM,,10,,,,No,BEGIN QUESTIONNAIRE,
2,1614185263430,24/02/2021 16:47:43,1614185263191,0,24/02/2021 16:47:43,37087,25,questionnaire-9g37,,10339298,5c3e1a22dc2cf90001928445,3145416,,complete,,60368323c60fc987c483e299,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1268x783,,Generic Consent,1,GradCAM,,10,,,,No,ConsentFlag,1
3,1614185263563,24/02/2021 16:47:43,1614185263194,0,24/02/2021 16:47:43,37087,25,questionnaire-9g37,,10339298,5c3e1a22dc2cf90001928445,3145416,,complete,,60368323c60fc987c483e299,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1268x783,,Generic Consent,1,GradCAM,,10,,,,No,END QUESTIONNAIRE,3138
1,1614185267970,24/02/2021 16:47:47,1614185267406,0,24/02/2021 16:47:47,37087,25,questionnaire-9g37,,10339314,57c975a8648ff40001666439,3145422,,complete,,60368328c3434d11ae3fdd5c,computer,Desktop or Laptop,Chromium OS 13597.66.0,Chrome 88.0.4324.109,1366x768,1366x617,,Generic Consent,1,NNs,,,,,1,No,BEGIN QUESTIONNAIRE,
2,1614185272180,24/02/2021 16:47:52,1614185271454,0,24/02/2021 16:47:51,37087,25,questionnaire-9g37,,10339314,57c975a8648ff40001666439,3145422,,complete,,60368328c3434d11ae3fdd5c,computer,Desktop or Laptop,Chromium OS 13597.66.0,Chrome 88.0.4324.109,1366x768,1366x617,,Generic Consent,1,NNs,,,,,1,No,ConsentFlag,1
3,1614185272269,24/02/2021 16:47:52,1614185271456,0,24/02/2021 16:47:51,37087,25,questionnaire-9g37,,10339314,57c975a8648ff40001666439,3145422,,complete,,60368328c3434d11ae3fdd5c,computer,Desktop or Laptop,Chromium OS 13597.66.0,Chrome 88.0.4324.109,1366x768,1366x617,,Generic Consent,1,NNs,,,,,1,No,END QUESTIONNAIRE,4050
1,1614185269783,24/02/2021 16:47:49,1614185268903,0,24/02/2021 16:47:48,37087,25,questionnaire-9g37,,10339317,5ddd882dc944d1cfca65de66,3145423,,complete,,6036832ab7389a3b3e492e41,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,SOD,,,,4,,No,BEGIN QUESTIONNAIRE,
2,1614185276059,24/02/2021 16:47:56,1614185274992,0,24/02/2021 16:47:54,37087,25,questionnaire-9g37,,10339317,5ddd882dc944d1cfca65de66,3145423,,complete,,6036832ab7389a3b3e492e41,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,SOD,,,,4,,No,ConsentFlag,1
3,1614185276217,24/02/2021 16:47:56,1614185274996,0,24/02/2021 16:47:54,37087,25,questionnaire-9g37,,10339317,5ddd882dc944d1cfca65de66,3145423,,complete,,6036832ab7389a3b3e492e41,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,SOD,,,,4,,No,END QUESTIONNAIRE,6093
1,1614185275965,24/02/2021 16:47:55,1614185272016,0,24/02/2021 16:47:52,37087,25,questionnaire-9g37,,10339330,5ee7606915ecab01d42ddde6,3145425,,complete,,60368327ae823d10d2d1149a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,SOD,,,,8,,No,BEGIN QUESTIONNAIRE,
2,1614185279988,24/02/2021 16:47:59,1614185276702,0,24/02/2021 16:47:56,37087,25,questionnaire-9g37,,10339330,5ee7606915ecab01d42ddde6,3145425,,complete,,60368327ae823d10d2d1149a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,SOD,,,,8,,No,ConsentFlag,1
3,1614185280222,24/02/2021 16:48:00,1614185276703,0,24/02/2021 16:47:56,37087,25,questionnaire-9g37,,10339330,5ee7606915ecab01d42ddde6,3145425,,complete,,60368327ae823d10d2d1149a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,SOD,,,,8,,No,END QUESTIONNAIRE,4687
1,1614185282894,24/02/2021 16:48:02,1614185282808,0,24/02/2021 16:48:02,37087,25,questionnaire-9g37,,10339352,5d9cb2c48f46e40017fefb2b,3145432,,complete,,603683353f3b4ac616121d16,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 88.0.4324.182,1280x800,1280x577,,Generic Consent,1,GradCAM,,14,,,,No,BEGIN QUESTIONNAIRE,
2,1614185287958,24/02/2021 16:48:07,1614185287881,0,24/02/2021 16:48:07,37087,25,questionnaire-9g37,,10339352,5d9cb2c48f46e40017fefb2b,3145432,,complete,,603683353f3b4ac616121d16,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 88.0.4324.182,1280x800,1280x577,,Generic Consent,1,GradCAM,,14,,,,No,ConsentFlag,1
3,1614185288099,24/02/2021 16:48:08,1614185287883,0,24/02/2021 16:48:07,37087,25,questionnaire-9g37,,10339352,5d9cb2c48f46e40017fefb2b,3145432,,complete,,603683353f3b4ac616121d16,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 88.0.4324.182,1280x800,1280x577,,Generic Consent,1,GradCAM,,14,,,,No,END QUESTIONNAIRE,5075
1,1614185300696,24/02/2021 16:48:20,1614185300540,0,24/02/2021 16:48:20,37087,25,questionnaire-9g37,,10339379,5e7a13eacc825504dfebed74,3145438,,complete,,6036834bcb38f57e69a10227,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.150,1440x900,1440x766,,Generic Consent,1,EP,,,11,,,No,BEGIN QUESTIONNAIRE,
2,1614185303352,24/02/2021 16:48:23,1614185303235,0,24/02/2021 16:48:23,37087,25,questionnaire-9g37,,10339379,5e7a13eacc825504dfebed74,3145438,,complete,,6036834bcb38f57e69a10227,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.150,1440x900,1440x766,,Generic Consent,1,EP,,,11,,,No,ConsentFlag,1
3,1614185303509,24/02/2021 16:48:23,1614185303236,0,24/02/2021 16:48:23,37087,25,questionnaire-9g37,,10339379,5e7a13eacc825504dfebed74,3145438,,complete,,6036834bcb38f57e69a10227,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.150,1440x900,1440x766,,Generic Consent,1,EP,,,11,,,No,END QUESTIONNAIRE,2696
1,1614185384076,24/02/2021 16:49:44,1614185384162,-6,24/02/2021 10:49:44,37087,25,questionnaire-9g37,,10339491,55bcdcfcfdf99b21170826ee,3145472,,complete,,60368393562d7340e5eb25f6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,2048x1152,2048x1009,,Generic Consent,1,SOD,,,,3,,No,BEGIN QUESTIONNAIRE,
2,1614185390341,24/02/2021 16:49:50,1614185390520,-6,24/02/2021 10:49:50,37087,25,questionnaire-9g37,,10339491,55bcdcfcfdf99b21170826ee,3145472,,complete,,60368393562d7340e5eb25f6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,2048x1152,2048x1009,,Generic Consent,1,SOD,,,,3,,No,ConsentFlag,1
3,1614185390482,24/02/2021 16:49:50,1614185390522,-6,24/02/2021 10:49:50,37087,25,questionnaire-9g37,,10339491,55bcdcfcfdf99b21170826ee,3145472,,complete,,60368393562d7340e5eb25f6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,2048x1152,2048x1009,,Generic Consent,1,SOD,,,,3,,No,END QUESTIONNAIRE,6360
1,1614185387981,24/02/2021 16:49:47,1614185387646,0,24/02/2021 16:49:47,37087,25,questionnaire-9g37,,10339497,5823327065c6030001570465,3145475,,complete,,603683a07130436659827bb6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,958x927,,Generic Consent,1,GradCAM,,6,,,,No,BEGIN QUESTIONNAIRE,
2,1614185390747,24/02/2021 16:49:50,1614185390485,0,24/02/2021 16:49:50,37087,25,questionnaire-9g37,,10339497,5823327065c6030001570465,3145475,,complete,,603683a07130436659827bb6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,958x927,,Generic Consent,1,GradCAM,,6,,,,No,BEGIN QUESTIONNAIRE,
3,1614185392108,24/02/2021 16:49:52,1614185391810,0,24/02/2021 16:49:51,37087,25,questionnaire-9g37,,10339497,5823327065c6030001570465,3145475,,complete,,603683a07130436659827bb6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,958x927,,Generic Consent,1,GradCAM,,6,,,,No,ConsentFlag,1
4,1614185392185,24/02/2021 16:49:52,1614185391812,0,24/02/2021 16:49:51,37087,25,questionnaire-9g37,,10339497,5823327065c6030001570465,3145475,,complete,,603683a07130436659827bb6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,958x927,,Generic Consent,1,GradCAM,,6,,,,No,END QUESTIONNAIRE,1327
1,1614185403546,24/02/2021 16:50:03,1614185403681,0,24/02/2021 16:50:03,37087,25,questionnaire-9g37,,10339516,594ee0aa7095f80001da4c4e,3145481,,complete,,6036837b3f3b4ac616121d1b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1280x1024,1280x913,,Generic Consent,1,EP,,,4,,,No,BEGIN QUESTIONNAIRE,
2,1614185416488,24/02/2021 16:50:16,1614185416702,0,24/02/2021 16:50:16,37087,25,questionnaire-9g37,,10339516,594ee0aa7095f80001da4c4e,3145481,,complete,,6036837b3f3b4ac616121d1b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1280x1024,1280x913,,Generic Consent,1,EP,,,4,,,No,ConsentFlag,1
3,1614185416635,24/02/2021 16:50:16,1614185416705,0,24/02/2021 16:50:16,37087,25,questionnaire-9g37,,10339516,594ee0aa7095f80001da4c4e,3145481,,complete,,6036837b3f3b4ac616121d1b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1280x1024,1280x913,,Generic Consent,1,EP,,,4,,,No,END QUESTIONNAIRE,13026
1,1614185400424,24/02/2021 16:50:00,1614185400291,0,24/02/2021 16:50:00,37087,25,questionnaire-9g37,,10339527,597725537f87260001cd5b65,3145483,,complete,,6036838d6c1ec9bf4b725ee4,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.182,1440x900,1440x728,,Generic Consent,1,Conf,5,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185404796,24/02/2021 16:50:04,1614185404753,0,24/02/2021 16:50:04,37087,25,questionnaire-9g37,,10339527,597725537f87260001cd5b65,3145483,,complete,,6036838d6c1ec9bf4b725ee4,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.182,1440x900,1440x821,,Generic Consent,1,Conf,5,,,,,No,ConsentFlag,1
3,1614185404884,24/02/2021 16:50:04,1614185404756,0,24/02/2021 16:50:04,37087,25,questionnaire-9g37,,10339527,597725537f87260001cd5b65,3145483,,complete,,6036838d6c1ec9bf4b725ee4,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.182,1440x900,1440x821,,Generic Consent,1,Conf,5,,,,,No,END QUESTIONNAIRE,4465
1,1614185407968,24/02/2021 16:50:07,1614185411482,0,24/02/2021 16:50:11,37087,25,questionnaire-9g37,,10339534,5c3b5d5e717bc300010afbda,3145487,,complete,,6036834213e1a67bac6f4c83,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x610,,Generic Consent,1,NNs,,,,,3,No,BEGIN QUESTIONNAIRE,
2,1614185430697,24/02/2021 16:50:30,1614185434047,0,24/02/2021 16:50:34,37087,25,questionnaire-9g37,,10339534,5c3b5d5e717bc300010afbda,3145487,,complete,,6036834213e1a67bac6f4c83,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x610,,Generic Consent,1,NNs,,,,,3,No,ConsentFlag,1
3,1614185430830,24/02/2021 16:50:30,1614185434052,0,24/02/2021 16:50:34,37087,25,questionnaire-9g37,,10339534,5c3b5d5e717bc300010afbda,3145487,,complete,,6036834213e1a67bac6f4c83,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x610,,Generic Consent,1,NNs,,,,,3,No,END QUESTIONNAIRE,22570
1,1614185416626,24/02/2021 16:50:16,1614185415194,0,24/02/2021 16:50:15,37087,25,questionnaire-9g37,,10339552,601282008e18ea2cb998a3f9,3145494,,complete,,603683bd65da8eeb76a12367,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,NNs,,,,,14,No,BEGIN QUESTIONNAIRE,
2,1614185426258,24/02/2021 16:50:26,1614185424736,0,24/02/2021 16:50:24,37087,25,questionnaire-9g37,,10339552,601282008e18ea2cb998a3f9,3145494,,complete,,603683bd65da8eeb76a12367,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,NNs,,,,,14,No,ConsentFlag,1
3,1614185426337,24/02/2021 16:50:26,1614185424737,0,24/02/2021 16:50:24,37087,25,questionnaire-9g37,,10339552,601282008e18ea2cb998a3f9,3145494,,complete,,603683bd65da8eeb76a12367,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,NNs,,,,,14,No,END QUESTIONNAIRE,9543
1,1614185417610,24/02/2021 16:50:17,1614185417525,0,24/02/2021 16:50:17,37087,25,questionnaire-9g37,,10339553,5a66581a31b87a0001c71b79,3145495,,complete,,603683c319bab92635a6d936,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.192,1440x900,1440x796,,Generic Consent,1,SOD,,,,1,,No,BEGIN QUESTIONNAIRE,
2,1614185419743,24/02/2021 16:50:19,1614185419707,0,24/02/2021 16:50:19,37087,25,questionnaire-9g37,,10339553,5a66581a31b87a0001c71b79,3145495,,complete,,603683c319bab92635a6d936,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.192,1440x900,1440x796,,Generic Consent,1,SOD,,,,1,,No,ConsentFlag,1
3,1614185419831,24/02/2021 16:50:19,1614185419709,0,24/02/2021 16:50:19,37087,25,questionnaire-9g37,,10339553,5a66581a31b87a0001c71b79,3145495,,complete,,603683c319bab92635a6d936,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.192,1440x900,1440x796,,Generic Consent,1,SOD,,,,1,,No,END QUESTIONNAIRE,2184
1,1614185426727,24/02/2021 16:50:26,1614185426303,0,24/02/2021 16:50:26,37087,25,questionnaire-9g37,,10339573,5ee8e2d15b0e5a109fbedf9a,3145504,,complete,,603683bed383525be615453d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x722,,Generic Consent,1,GradCAM,,4,,,,No,BEGIN QUESTIONNAIRE,
2,1614185430494,24/02/2021 16:50:30,1614185430100,0,24/02/2021 16:50:30,37087,25,questionnaire-9g37,,10339573,5ee8e2d15b0e5a109fbedf9a,3145504,,complete,,603683bed383525be615453d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x722,,Generic Consent,1,GradCAM,,4,,,,No,ConsentFlag,1
3,1614185430571,24/02/2021 16:50:30,1614185430102,0,24/02/2021 16:50:30,37087,25,questionnaire-9g37,,10339573,5ee8e2d15b0e5a109fbedf9a,3145504,,complete,,603683bed383525be615453d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x722,,Generic Consent,1,GradCAM,,4,,,,No,END QUESTIONNAIRE,3800
