Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,branch-4fbe,branch-ziux,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Response1,Response2,Response3,Response4,image1,training,intro1,intro2,intro3,train_conf1,green_tick,ANSWER1,next,go,cross_mark,train_conf2,train_conf3,train_conf4,train_conf5,didyouknow,definition,sampleimages,question,test,ANSWER2,ANSWER3,ANSWER4,ANSWER5,SAMguessed,visualization,ShowProgressBar,image0,black_arrow,black_arrow2,arrow_beam,black_arrow3,black_arrow4,answer,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,file_name,file_name1,file_name2,file_name3,file_name4,file_name5,file_name6,file_name7,file_name8,file_name9,file_name10,file_name11,file_name12,file_name13,file_name14,file_name15,didyouknow1,didyouknow2,didyouknow3,didyouknow4,didyouknow5,didyouknow6,didyouknow7,didyouknow8,didyouknow9,didyouknow10,didyouknow11,didyouknow12,didyouknow13,didyouknow14,didyouknow15,definition1,definition2,definition3,definition4,definition5,definition6,definition7,definition8,definition9,definition10,definition11,definition12,definition13,definition14,definition15,sampleimages1,sampleimages2,sampleimages3,sampleimages4,sampleimages5,sampleimages6,sampleimages7,sampleimages8,sampleimages9,sampleimages10,sampleimages11,sampleimages12,sampleimages13,sampleimages14,sampleimages15,SAMguessed1,SAMguessed2,SAMguessed3,SAMguessed4,SAMguessed5,SAMguessed6,SAMguessed7,SAMguessed8,SAMguessed9,SAMguessed10,SAMguessed11,SAMguessed12,SAMguessed13,SAMguessed14,SAMguessed15,visualization1,visualization2,visualization3,visualization4,visualization5,visualization6,visualization7,visualization8,visualization9,visualization10,visualization11,visualization12,visualization13,visualization14,visualization15,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13,question14,question15
18,1614749830165,03/03/2021 05:37:10,1614749828872,-7,02/03/2021 22:37:08,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,3,1,9,Correct3,Zone3,response_button_text,4515.145000012126,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1614749839728,03/03/2021 05:37:19,1614749838120,-7,02/03/2021 22:37:18,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,3,1,11,Screen 5,advancementZone,response_button_text,9232.474999967963,,,Yes,1,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1614749848714,03/03/2021 05:37:28,1614749847227,-7,02/03/2021 22:37:27,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,3,1,13,Wrong4,Zone3,response_button_text,9089.509999961592,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1614749853386,03/03/2021 05:37:33,1614749852887,-7,02/03/2021 22:37:32,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,3,1,14,Screen 6,Zone5,response_button_text,5647.464999987278,,,No,1,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1614749860746,03/03/2021 05:37:40,1614749859421,-7,02/03/2021 22:37:39,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,3,1,16,Wrong5,Zone3,response_button_text,6500.6500000017695,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1614749862337,03/03/2021 05:37:42,1614749861844,-7,02/03/2021 22:37:41,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,3,1,17,End of Training,Zone1,continue_keyboard,2410.5299999937415,,,,,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1614749875438,03/03/2021 05:37:55,1614749874025,-7,02/03/2021 22:37:54,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,4,1,1,Screen 1,Zone1,continue_keyboard,12141.104999987874,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1614749912396,03/03/2021 05:38:32,1614749910899,-7,02/03/2021 22:38:30,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,4,1,2,Screen 2,Zone1,continue_button,36837.19500002917,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1614749916463,03/03/2021 05:38:36,1614749915971,-7,02/03/2021 22:38:35,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,5,1,1,Screen 1,buttonA,response_button_text,5039.404999988619,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **italian greyhound** before?,"<h3 style=""text-align: center""> <strong>italian greyhound</strong>: a toy dog developed from the greyhound</h3>",n02091032.jpeg,# Is this **italian greyhound**?,,,,,,# Sam guessed this is **91% italian greyhound**,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1614749936128,03/03/2021 05:38:56,1614749934440,-7,02/03/2021 22:38:54,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,5,1,2,Screen 2,advancementZone,continue_button,18457.460000005085,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **italian greyhound** before?,"<h3 style=""text-align: center""> <strong>italian greyhound</strong>: a toy dog developed from the greyhound</h3>",n02091032.jpeg,# Is this **italian greyhound**?,,,,,,# Sam guessed this is **91% italian greyhound**,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1614749939512,03/03/2021 05:38:59,1614749939033,-7,02/03/2021 22:38:59,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,5,1,3,Screen 3,Zone5,response_button_text,4576.809999998659,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **italian greyhound** before?,"<h3 style=""text-align: center""> <strong>italian greyhound</strong>: a toy dog developed from the greyhound</h3>",n02091032.jpeg,# Is this **italian greyhound**?,,,,,,# Sam guessed this is **91% italian greyhound**,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1614749941855,03/03/2021 05:39:01,1614749941360,-7,02/03/2021 22:39:01,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,6,2,1,Screen 1,buttonA,response_button_text,2296.6550000128336,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **basset** before?,"<h3 style=""text-align: center""> <strong>basset</strong>: smooth-haired breed of hound with short legs and long ears</h3>",n02088238.jpeg,# Is this **basset**?,,,,,,# Sam guessed this is **91% basset**,n02088238_n02088238_6053_n02088238_91.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02088238_n02088238_6053_n02088238_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1614749948006,03/03/2021 05:39:08,1614749946315,-7,02/03/2021 22:39:06,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,6,2,2,Screen 2,advancementZone,continue_button,4941.4800000377,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **basset** before?,"<h3 style=""text-align: center""> <strong>basset</strong>: smooth-haired breed of hound with short legs and long ears</h3>",n02088238.jpeg,# Is this **basset**?,,,,,,# Sam guessed this is **91% basset**,n02088238_n02088238_6053_n02088238_91.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02088238_n02088238_6053_n02088238_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1614749948732,03/03/2021 05:39:08,1614749948241,-7,02/03/2021 22:39:08,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,6,2,3,Screen 3,Zone3,response_button_text,1908.1199999782257,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **basset** before?,"<h3 style=""text-align: center""> <strong>basset</strong>: smooth-haired breed of hound with short legs and long ears</h3>",n02088238.jpeg,# Is this **basset**?,,,,,,# Sam guessed this is **91% basset**,n02088238_n02088238_6053_n02088238_91.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02088238_n02088238_6053_n02088238_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1614749951723,03/03/2021 05:39:11,1614749951232,-7,02/03/2021 22:39:11,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,7,3,1,Screen 1,buttonB,response_button_text,2966.1399999749847,,,No,1,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **african hunting dog** before?,"<h3 style=""text-align: center""> <strong>african hunting dog</strong>: a powerful doglike mammal of southern and eastern Africa that hunts in large packs</h3>",n02116738.jpeg,# Is this **african hunting dog**?,,,,,,# Sam guessed this is **99% african hunting dog**,n02116738_n02116738_7988_n02116738_99.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02116738_n02116738_7988_n02116738_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1614749960868,03/03/2021 05:39:20,1614749959118,-7,02/03/2021 22:39:19,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,7,3,2,Screen 2,advancementZone,continue_button,7873.810000019148,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **african hunting dog** before?,"<h3 style=""text-align: center""> <strong>african hunting dog</strong>: a powerful doglike mammal of southern and eastern Africa that hunts in large packs</h3>",n02116738.jpeg,# Is this **african hunting dog**?,,,,,,# Sam guessed this is **99% african hunting dog**,n02116738_n02116738_7988_n02116738_99.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02116738_n02116738_7988_n02116738_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1614749962371,03/03/2021 05:39:22,1614749961870,-7,02/03/2021 22:39:21,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,7,3,3,Screen 3,Zone3,response_button_text,2735.229999991134,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **african hunting dog** before?,"<h3 style=""text-align: center""> <strong>african hunting dog</strong>: a powerful doglike mammal of southern and eastern Africa that hunts in large packs</h3>",n02116738.jpeg,# Is this **african hunting dog**?,,,,,,# Sam guessed this is **99% african hunting dog**,n02116738_n02116738_7988_n02116738_99.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02116738_n02116738_7988_n02116738_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1614749970780,03/03/2021 05:39:30,1614749969849,-7,02/03/2021 22:39:29,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,8,4,1,Screen 1,buttonA,response_button_text,7949.41000000108,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **rhodesian ridgeback** before?,"<h3 style=""text-align: center""> <strong>rhodesian ridgeback</strong>: a powerful short-haired African hunting dog having a crest of reversed hair along the spine</h3>",n02087394.jpeg,# Is this **rhodesian ridgeback**?,,,,,,# Sam guessed this is **99% rhodesian ridgeback**,n02087394_n02087394_11876_n02087394_99.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02087394_n02087394_11876_n02087394_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1614749981799,03/03/2021 05:39:41,1614749980191,-7,02/03/2021 22:39:40,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,8,4,2,Screen 2,advancementZone,continue_button,10329.789999988861,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **rhodesian ridgeback** before?,"<h3 style=""text-align: center""> <strong>rhodesian ridgeback</strong>: a powerful short-haired African hunting dog having a crest of reversed hair along the spine</h3>",n02087394.jpeg,# Is this **rhodesian ridgeback**?,,,,,,# Sam guessed this is **99% rhodesian ridgeback**,n02087394_n02087394_11876_n02087394_99.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02087394_n02087394_11876_n02087394_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1614749983415,03/03/2021 05:39:43,1614749982919,-7,02/03/2021 22:39:42,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,8,4,3,Screen 3,Zone3,response_button_text,2714.6000000066124,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **rhodesian ridgeback** before?,"<h3 style=""text-align: center""> <strong>rhodesian ridgeback</strong>: a powerful short-haired African hunting dog having a crest of reversed hair along the spine</h3>",n02087394.jpeg,# Is this **rhodesian ridgeback**?,,,,,,# Sam guessed this is **99% rhodesian ridgeback**,n02087394_n02087394_11876_n02087394_99.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02087394_n02087394_11876_n02087394_99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1614749985837,03/03/2021 05:39:45,1614749985346,-7,02/03/2021 22:39:45,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,9,5,1,Screen 1,buttonB,response_button_text,2400.359999970533,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **walker hound** before?,"<h3 style=""text-align: center""> <strong>walker hound</strong>: an American breed of foxhound</h3>",n02089867.jpeg,# Is this **walker hound**?,,,,,,# Sam guessed this is **59% walker hound**,n02089867_n02088238_5371_n02088238_161_166_59.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02089867_n02088238_5371_n02088238_161_166_59.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1614749992538,03/03/2021 05:39:52,1614749990726,-7,02/03/2021 22:39:50,38788,24,task-phxr,,10563242,601abc888c799e362936d7d6,3215746,,complete,,603f1f1ff767120b29790ee4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Dog_SOD_Val,2,SOD,,,,11,,Qualified,,Input,Input,9,5,2,Screen 2,advancementZone,continue_button,5368.4249999932945,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen a **walker hound** before?,"<h3 style=""text-align: center""> <strong>walker hound</strong>: an American breed of foxhound</h3>",n02089867.jpeg,# Is this **walker hound**?,,,,,,# Sam guessed this is **59% walker hound**,n02089867_n02088238_5371_n02088238_161_166_59.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02089867_n02088238_5371_n02088238_161_166_59.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
